#{"t_start": 1753292095.503113, "env_id": "intersection-v0"}
r,l,t
8.0,8,1437.873165
-1.0,4,1437.988321
10.0,10,1438.355491
0.700013,6,1438.532305
0.0,6,1438.733224
-1.0,5,1438.893327
-1.0,5,1439.034156
-1.0,5,1439.155481
-1.0,5,1439.294356
9.0,9,1439.51408
9.0,9,1439.859685
-1.0,5,1439.976263
-2.0,4,1440.103637
-1.0,5,1440.296493
8.615844,10,1440.561967
8.0,8,1440.766199
9.0,9,1440.944005
-2.0,4,1441.057272
0.0,6,1441.277956
10.0,10,1441.571456
9.0,9,1441.858732
0.0,6,1442.023431
0.0,6,1442.17148
0.0,6,1442.351667
9.0,9,1442.567825
-1.0,5,1442.85187
6.550375,9,1443.112209
-1.0,5,1443.254143
9.0,9,1443.533232
0.0,6,1443.766221
0.0,6,1443.959386
9.0,9,1444.165957
9.0,9,1444.389374
10.0,10,1444.634902
10.0,10,1444.875487
8.0,8,1445.075135
9.0,9,1445.326505
9.0,9,1445.635488
10.0,10,1445.924842
0.0,6,1446.041004
11.0,11,1446.412889
9.0,9,1446.597316
0.420014,6,1446.813575
9.0,9,1447.038334
9.0,9,1447.440362
-0.299923,5,1447.593225
8.0,8,1447.803661
0.0,6,1447.996793
9.0,9,1448.306073
9.0,9,1451.24195
-0.57992,5,1451.40207
8.0,8,1451.609488
-2.0,4,1451.749145
-1.299552,4,1451.920989
-0.299923,5,1452.082952
1.0,6,1452.329393
-1.0,5,1452.514997
0.0,6,1452.668931
8.0,8,1453.384877
0.0,6,1453.598932
10.0,10,1453.832328
9.0,9,1454.103406
-1.57953,4,1454.198535
-1.0,5,1454.327533
10.0,10,1454.612642
9.0,9,1454.804636
-1.0,5,1454.943932
-1.0,5,1455.132137
9.0,9,1455.44803
11.0,11,1455.740388
-1.0,5,1455.877514
-1.0,5,1456.046169
10.0,10,1456.398397
10.0,10,1456.807908
0.0,5,1456.933384
-0.634719,6,1457.134518
1.0,7,1457.362212
0.420014,6,1457.486075
-1.0,5,1457.640515
10.0,10,1457.948265
-2.0,4,1458.068546
9.0,9,1458.370781
8.0,8,1458.538088
0.0,6,1458.749525
0.0,5,1458.858959
0.0,6,1459.11567
0.0,6,1459.307841
9.0,9,1459.594514
9.0,9,1459.807343
9.0,9,1460.043154
10.0,10,1460.353123
10.0,10,1460.695712
10.0,10,1460.913886
0.0,6,1461.186459
9.0,9,1461.463338
2.563442,6,1461.584618
10.0,10,1461.912229
9.0,9,1462.130659
10.0,10,1462.395731
-1.0,5,1462.630923
9.0,9,1462.862593
9.0,9,1463.08707
9.0,9,1463.364956
0.0,6,1463.534251
9.0,9,1463.820172
9.0,9,1464.12762
7.552807,10,1464.387697
10.0,10,1464.577414
9.0,9,1464.997841
0.0,6,1465.178082
9.0,9,1465.415361
-1.0,5,1465.605658
9.0,9,1465.830039
-1.0,5,1466.016128
0.0,6,1466.236113
0.0,6,1466.424723
9.0,9,1466.818438
-0.299923,5,1466.972754
1.0,6,1467.179932
0.0,6,1467.335549
10.0,10,1467.615108
9.0,9,1467.766855
-1.0,5,1467.920516
0.0,6,1468.120385
9.0,9,1468.371348
0.0,6,1468.594137
9.0,9,1468.892806
10.0,10,1469.279366
8.0,8,1469.494429
0.0,6,1469.626876
0.0,5,1469.801737
9.0,9,1470.111758
9.0,9,1470.363821
9.0,9,1470.636482
0.0,6,1470.810069
10.0,10,1471.001209
-1.0,5,1471.128939
0.0,5,1471.221416
9.0,9,1471.438647
-1.299552,4,1471.522293
0.0,6,1471.669295
-0.299923,5,1471.806649
-1.0,5,1471.966613
10.0,10,1472.363178
0.0,6,1472.648393
0.0,6,1472.813865
9.0,9,1473.118526
9.0,9,1473.514177
0.0,6,1473.745885
1.0,7,1473.852558
0.0,5,1473.968061
-0.841249,5,1474.163826
-1.299552,4,1474.284588
10.0,10,1474.611363
9.0,9,1475.015541
-1.0,5,1475.140194
10.0,10,1475.487999
9.0,9,1475.817288
9.0,9,1476.091264
-1.0,5,1476.320618
9.0,9,1476.536119
-1.0,4,1476.66266
-0.299923,5,1476.82521
-1.84084,4,1476.922057
9.0,9,1477.242877
7.615917,9,1477.464278
10.0,10,1477.687662
8.0,8,1478.003633
0.0,5,1478.105387
9.0,9,1478.316439
0.158681,6,1478.506598
10.0,10,1478.714066
10.0,10,1479.011427
0.0,6,1479.206708
-1.0,5,1479.354129
10.0,10,1479.738284
10.0,10,1480.149987
0.0,6,1480.302687
9.0,9,1480.499758
1.0,7,1480.68403
9.0,9,1480.89309
10.0,10,1481.098853
-1.0,4,1481.209987
0.0,5,1481.324523
0.0,5,1481.447307
-1.299552,4,1481.576445
4.0,5,1481.719558
9.0,9,1481.976746
9.0,9,1482.231149
-1.0,5,1482.411477
-1.0,5,1482.557569
-1.57953,4,1482.717716
0.0,6,1482.89622
10.0,10,1483.087202
-2.0,4,1483.242482
9.0,9,1483.468578
-1.0,5,1483.691774
-1.0,5,1483.978467
9.0,9,1484.257458
9.0,9,1484.441693
10.0,10,1484.727323
8.615844,10,1485.009753
9.0,9,1485.201752
9.0,9,1485.510466
9.0,9,1485.676734
-0.57992,5,1485.814003
2.0,8,1486.134137
-1.84084,4,1486.256843
9.0,9,1486.577255
10.0,10,1486.991595
-1.299552,4,1487.107688
9.0,9,1487.520448
9.0,9,1487.893553
-0.299923,5,1488.040835
0.0,6,1488.120533
0.0,5,1488.257058
9.0,9,1488.469429
11.0,11,1488.914972
-1.0,5,1489.143057
0.0,6,1489.292605
10.0,10,1489.670865
-1.0,5,1489.917189
10.0,10,1490.178125
9.0,9,1490.514504
9.0,9,1490.754629
-1.0,5,1490.988177
10.0,10,1491.193114
-0.841249,5,1491.350392
-1.0,4,1491.510869
-2.0,4,1491.640973
-1.0,5,1491.783506
9.0,9,1492.059736
9.0,9,1492.254586
0.0,6,1492.452873
0.0,5,1492.571695
-2.0,4,1492.738434
-1.0,4,1492.829521
9.0,9,1493.163079
0.0,6,1493.345646
9.0,9,1493.545509
-1.0,4,1493.688694
1.0,7,1493.87972
10.0,10,1494.211465
-1.372771,6,1494.450974
0.0,6,1494.573639
9.0,9,1494.820845
-1.0,5,1495.035468
-1.0,5,1495.158519
9.0,9,1495.53361
-1.0,5,1495.727426
9.0,9,1496.037809
9.0,9,1496.239324
-1.0,5,1496.40907
0.0,6,1496.571123
8.0,8,1496.775876
0.158681,6,1496.949703
9.0,9,1497.219436
0.0,6,1497.465353
9.0,9,1497.765087
-1.0,5,1497.930726
10.0,10,1498.237086
9.0,9,1498.589541
10.0,10,1498.934952
9.0,9,1499.235014
0.420014,6,1499.426626
0.0,6,1499.621918
0.0,5,1499.80113
9.0,9,1500.082002
9.0,9,1500.460001
9.0,9,1500.744284
-1.0,5,1500.959434
0.0,5,1501.089646
9.0,9,1501.363467
9.0,9,1501.644857
-1.0,5,1501.825344
0.0,6,1502.091408
10.0,10,1502.400378
-1.0,5,1502.55545
10.0,10,1502.826489
0.0,6,1503.047894
0.0,6,1503.180832
1.0,7,1503.430112
9.0,9,1503.770884
10.0,10,1504.065686
9.0,9,1504.36263
0.0,6,1504.553673
-0.841249,5,1504.706987
10.0,10,1505.080592
0.0,6,1505.26746
-1.0,5,1505.459076
8.0,8,1505.604436
10.0,10,1506.001461
8.0,8,1506.313524
10.0,10,1506.545852
9.0,9,1506.822202
0.0,5,1507.024246
1.0,7,1507.23976
9.0,9,1507.490238
0.0,5,1507.67664
9.0,9,1507.90287
0.700013,6,1508.038145
-3.0,2,1508.115234
-1.84084,4,1508.254209
9.0,9,1508.50608
0.0,6,1508.657857
-1.299552,4,1508.835878
-1.0,5,1508.979835
-1.0,5,1509.131456
0.0,6,1509.314754
2.0,8,1509.572166
10.0,10,1509.789818
-2.0,5,1509.976782
9.0,9,1510.131959
9.0,9,1510.483748
-0.57992,5,1510.620122
0.0,5,1510.810169
9.0,9,1511.146806
-1.0,5,1511.294339
10.0,10,1511.685169
9.0,9,1511.885219
10.0,10,1512.16718
11.0,11,1512.458431
9.0,9,1512.795422
9.0,9,1513.082778
10.0,10,1513.303733
0.0,6,1513.479442
8.0,8,1513.729119
-1.0,5,1513.85289
0.0,6,1514.026109
0.0,6,1514.232081
-2.29738,3,1514.372011
9.0,9,1514.673486
1.0,6,1514.913272
8.0,8,1515.065922
1.0,7,1515.241053
-1.0,5,1515.430097
9.0,9,1515.651528
10.0,10,1515.917027
10.0,10,1516.283714
0.0,6,1516.854955
0.0,6,1517.076789
9.0,9,1517.291934
9.0,9,1517.435291
9.0,9,1517.782111
-2.0,4,1517.943024
-1.0,5,1518.146496
-2.0,4,1518.260603
9.0,9,1518.513512
-2.0,4,1518.670612
8.0,8,1518.871262
10.0,10,1519.153686
0.0,5,1519.328442
0.0,5,1519.459049
0.0,6,1519.629812
0.0,6,1519.826817
9.0,9,1520.045912
8.0,8,1520.153969
7.0,7,1520.390723
10.0,10,1520.830394
0.0,6,1521.021612
7.539083,11,1521.391666
0.0,5,1521.552527
10.0,10,1521.747744
0.0,5,1521.908627
-0.841249,5,1522.046938
0.0,6,1522.200193
3.0,9,1522.530934
-1.0,4,1522.668511
-1.0,5,1522.815084
1.0,7,1522.994507
8.0,8,1523.236226
10.0,10,1523.43279
9.0,9,1523.611339
9.0,9,1523.909842
-1.0,6,1524.113249
0.0,6,1524.230919
9.0,9,1524.503036
8.0,8,1524.678366
0.0,6,1524.858508
9.0,9,1525.125494
-0.299923,5,1525.211004
9.0,9,1525.460879
10.0,10,1525.834271
9.0,9,1526.121569
9.0,9,1526.349176
8.0,8,1526.673132
-1.0,5,1526.877274
-5.0,1,1526.926537
-1.0,5,1527.078586
-1.299552,4,1527.188285
0.0,6,1527.473647
-1.447446,7,1527.65057
10.0,10,1527.961202
-0.841249,5,1528.183144
9.0,9,1528.49675
-1.299552,4,1528.656757
-2.0,4,1528.79868
-1.57953,4,1528.946179
-1.0,5,1529.185586
0.0,5,1529.362355
0.0,6,1529.567353
8.0,8,1529.753925
0.0,5,1529.953461
1.700002,7,1530.228429
0.0,5,1530.375703
9.0,9,1530.693748
9.0,9,1530.942338
9.0,9,1531.195804
9.0,9,1531.492104
1.0,7,1531.715137
-2.577249,3,1531.898384
-1.0,5,1532.097702
0.0,5,1532.209172
-0.841249,5,1532.35364
9.0,9,1532.582919
0.0,6,1532.764786
0.0,6,1532.976765
-1.0,5,1533.214885
9.0,9,1533.452896
-1.0,5,1533.597089
10.0,10,1533.904102
0.700013,6,1534.107129
8.62673,10,1534.411161
9.0,9,1534.617674
9.0,9,1534.839362
0.0,6,1535.051622
0.700013,6,1535.243673
10.0,10,1535.487222
-2.0,4,1535.617358
-1.0,5,1535.733139
-0.299923,5,1535.881492
-0.299923,5,1536.014636
0.0,5,1536.188086
0.0,6,1536.362415
9.0,9,1536.586482
9.0,9,1536.864321
0.0,6,1537.067014
9.0,9,1537.346951
9.0,9,1537.656756
10.0,10,1537.902813
1.420002,7,1538.047259
0.0,6,1538.241436
9.0,9,1538.414058
10.0,10,1538.650735
9.0,9,1538.848095
-1.84084,4,1538.988086
9.0,9,1539.255864
0.0,6,1539.433218
0.0,6,1539.56497
0.0,6,1539.80062
9.0,9,1540.044025
9.0,9,1540.321851
9.0,9,1540.592703
0.0,6,1540.817983
-2.0,4,1540.952587
-1.0,5,1541.116323
9.0,9,1541.365468
0.0,5,1541.482857
0.0,5,1541.654389
9.0,9,1541.87552
0.0,6,1542.008115
10.0,10,1542.240362
9.0,9,1542.563783
10.0,10,1542.839788
0.0,6,1543.089929
9.0,9,1543.306544
0.0,6,1543.457651
9.0,9,1543.682051
-4.0,2,1543.732262
0.0,6,1543.887759
9.0,9,1544.147008
8.0,8,1544.340887
-1.0,5,1544.450919
0.0,5,1544.594858
9.0,9,1544.849846
9.0,9,1545.189628
9.0,9,1545.527317
0.0,6,1545.695589
0.0,6,1545.843967
10.0,10,1546.142582
-1.0,5,1546.363436
10.0,10,1546.541989
1.0,7,1546.681325
9.0,9,1546.952812
10.0,10,1547.195406
9.0,9,1547.391763
0.0,5,1547.534516
8.0,8,1547.746156
9.0,9,1548.017189
-0.841249,5,1548.230337
0.0,5,1548.373475
9.0,9,1548.614584
1.0,7,1548.935061
10.0,10,1549.267953
9.0,9,1549.501504
10.0,10,1549.719955
-1.0,5,1549.907003
10.0,10,1550.113119
9.0,9,1550.282602
9.0,9,1550.513149
9.0,9,1550.815673
9.0,9,1551.11608
1.0,7,1551.367541
1.0,7,1551.546821
1.0,6,1551.746494
-1.0,5,1551.870015
9.0,9,1552.152773
-0.841249,5,1552.280351
-1.0,5,1552.465181
10.0,10,1552.655346
10.0,10,1552.978195
9.0,9,1553.211378
-1.299552,4,1553.324638
-1.0,5,1553.477678
-1.0,5,1553.705712
-1.0,5,1553.874577
0.0,6,1554.02899
9.0,9,1554.241467
0.0,6,1554.436283
0.0,6,1554.624424
9.0,9,1554.971563
0.0,6,1555.164304
0.0,6,1555.374028
9.0,9,1555.709198
-1.0,5,1555.863506
-0.31878,7,1556.085678
8.0,8,1556.302272
0.0,6,1556.542242
-1.0,5,1556.693761
-5.0,1,1556.740238
0.0,6,1556.909158
9.0,9,1557.093097
10.0,10,1557.309794
0.0,6,1557.429193
9.0,9,1557.699246
9.0,9,1557.877184
2.158667,8,1558.174276
-5.0,1,1558.201513
0.0,6,1558.427223
-4.485798,1,1558.500743
-1.0,5,1558.716671
9.0,9,1558.952217
-2.0,6,1559.149028
9.0,9,1559.399859
9.0,9,1559.605553
-0.299923,5,1559.77247
-1.299552,4,1559.898129
0.0,6,1560.024696
9.0,9,1560.232576
9.0,9,1560.56354
-1.0,5,1560.902793
9.0,9,1561.194057
9.0,9,1561.461662
9.0,9,1561.781684
9.0,9,1562.056492
8.0,8,1562.279655
-1.0,5,1562.466122
-1.0,5,1562.562787
9.0,9,1562.808101
11.0,11,1563.213798
0.0,5,1563.358119
-1.0,5,1563.501084
9.0,9,1563.786927
9.0,9,1564.03875
0.0,5,1564.175989
9.0,9,1564.406517
-1.0,5,1564.543696
0.420014,6,1564.718683
-1.0,5,1564.894398
-0.57992,5,1565.049463
-1.0,5,1565.225415
0.0,6,1565.402241
0.0,6,1565.576946
-1.0,5,1565.76765
1.0,7,1565.99941
0.0,5,1566.114144
10.0,10,1566.516998
-1.0,5,1566.751816
1.0,6,1566.955834
-1.366575,6,1567.108782
-1.0,5,1567.294289
9.0,9,1567.528735
0.0,6,1567.704472
1.0,7,1567.898626
9.0,9,1568.166033
0.0,6,1568.342816
0.158681,6,1568.52843
10.0,10,1568.833992
-1.0,5,1569.003616
-1.0,5,1569.17611
10.0,10,1569.518151
9.0,9,1569.80417
9.0,9,1570.020871
-1.0,5,1570.190358
0.0,6,1570.338679
8.0,8,1570.497126
0.0,6,1570.612813
-1.0,5,1570.762943
10.0,10,1571.063854
1.0,7,1571.176869
0.0,5,1571.33489
1.0,7,1571.612795
-1.379585,6,1571.813946
0.0,6,1572.073485
8.615844,10,1572.416808
-1.0,5,1572.637323
9.0,9,1572.952393
9.0,9,1573.237671
10.0,10,1573.517279
-2.0,4,1573.635149
0.0,5,1573.788845
9.0,9,1573.998881
9.0,9,1574.302137
10.0,10,1574.704282
10.0,10,1574.924683
-1.0,5,1575.121914
-2.0,4,1575.258321
-1.0,5,1575.464129
-5.0,1,1575.512722
10.0,10,1575.835831
0.0,6,1575.983383
10.0,10,1576.26747
-1.0,5,1576.413539
0.0,6,1576.558519
10.0,10,1576.890659
-1.0,5,1577.16845
10.0,10,1577.37795
0.0,6,1577.583638
0.0,6,1577.783991
-1.0,5,1577.932495
9.0,9,1578.244598
1.0,7,1578.439431
9.0,9,1579.074915
8.0,8,1579.266037
-1.299552,4,1579.41753
10.0,10,1579.79403
-5.0,1,1579.839718
-1.0,5,1580.070204
0.0,5,1580.238792
1.0,7,1580.418455
-1.0,5,1580.655291
10.0,10,1580.875964
9.0,9,1581.169627
9.0,9,1581.390553
-1.0,5,1581.612761
-1.0,5,1581.739368
9.0,9,1582.037408
-1.0,5,1582.22747
9.0,9,1582.517133
10.0,10,1582.782186
-2.0,4,1582.881509
-1.0,4,1583.034685
0.0,6,1583.167744
0.0,6,1583.329421
-1.0,5,1583.505188
9.0,9,1583.846355
0.0,6,1584.004821
0.0,6,1584.140437
-2.0,4,1584.249879
9.0,9,1584.376274
-1.0,5,1584.543391
0.0,6,1584.693523
10.0,10,1584.97795
-1.57953,4,1585.065512
10.0,10,1585.339901
9.0,9,1585.459739
9.0,9,1585.796075
2.0,8,1586.17842
9.0,9,1586.483886
-1.0,5,1586.670511
-1.0,5,1586.804533
9.0,9,1587.079371
10.0,10,1587.329619
9.0,9,1587.685075
7.537044,12,1588.080335
10.0,10,1588.310605
-5.0,1,1588.379727
9.0,9,1588.607085
0.0,6,1588.749059
9.0,9,1589.134815
10.0,10,1589.513159
0.0,6,1589.662303
10.0,10,1589.949299
0.0,6,1590.123715
0.0,5,1590.290957
9.0,9,1590.505019
-4.981387,1,1590.565072
9.0,9,1590.823805
-1.372771,6,1591.052106
0.0,6,1591.23872
0.0,6,1591.402067
0.0,6,1591.561232
-2.0,4,1591.715431
0.0,6,1591.909714
0.0,6,1592.101731
-1.299552,4,1592.19675
7.617435,9,1592.484368
9.0,9,1592.740489
2.0,8,1593.069134
0.0,6,1593.287148
-0.841249,5,1593.449212
7.549949,10,1593.67858
9.0,9,1593.868396
9.0,9,1594.107332
0.0,6,1594.258896
9.0,9,1594.686876
10.0,10,1594.907297
1.0,7,1595.097192
9.0,9,1595.357903
10.0,10,1595.713949
-2.0,4,1595.84688
10.0,10,1596.117985
9.0,9,1596.386934
-0.299923,5,1596.545434
10.0,10,1596.799308
-1.0,5,1596.995844
8.0,8,1597.196601
0.420014,6,1597.390922
8.0,8,1597.62681
-1.0,5,1597.877555
-2.0,4,1598.012183
9.0,9,1598.244488
1.0,7,1598.579687
-1.0,5,1598.760463
9.0,9,1598.986461
8.0,8,1599.218552
-1.0,5,1599.381646
-0.57992,5,1599.560073
0.0,5,1599.723367
-1.0,5,1599.861218
9.0,9,1600.142549
0.0,6,1600.408739
9.0,9,1600.686482
8.0,8,1600.946836
8.0,8,1601.158564
0.0,6,1601.344338
0.0,5,1601.505111
9.0,9,1601.726199
0.0,6,1601.892086
10.0,10,1602.12431
-1.57953,4,1602.254943
-1.0,5,1602.468179
9.0,9,1602.702382
9.0,9,1602.95454
9.0,9,1603.234463
0.0,6,1603.448974
-1.0,5,1603.619043
0.0,6,1603.782366
9.0,9,1603.950138
8.0,8,1604.120743
9.0,9,1604.301037
10.0,10,1606.961529
-1.0,5,1607.095853
9.0,9,1607.224211
-1.0,5,1607.41125
9.0,9,1607.591506
9.0,9,1607.845838
10.0,10,1608.061943
0.0,6,1608.248338
9.0,9,1608.712495
0.0,5,1608.891403
9.0,9,1609.15196
0.0,6,1609.407719
10.0,10,1609.675537
-1.0,5,1609.834849
9.0,9,1610.074718
9.0,9,1610.343167
-0.299923,5,1610.514116
1.0,7,1610.672014
0.0,6,1610.892872
9.0,9,1611.121502
0.0,6,1611.27856
10.0,10,1611.659706
-1.0,5,1611.795416
5.0,6,1612.005756
-4.742421,1,1612.042752
0.0,6,1612.27377
-1.0,5,1612.480539
0.0,6,1612.699454
0.0,6,1612.8576
0.0,6,1613.13212
-1.299552,4,1613.234306
10.0,10,1613.38644
9.0,9,1613.741305
-1.0,5,1613.853458
10.0,10,1614.186433
10.0,10,1614.479489
0.0,6,1614.709195
-1.0,5,1614.891172
0.0,6,1615.038964
-1.0,5,1615.176433
-1.0,5,1615.298871
10.0,10,1615.525544
10.0,10,1615.775794
8.617423,10,1616.067996
0.0,5,1616.195067
0.0,5,1616.350218
10.0,10,1616.6391
-2.0,4,1616.720483
0.0,6,1616.84995
9.0,9,1617.146359
-1.0,5,1617.277747
10.0,10,1617.630212
9.0,9,1617.902865
9.0,9,1618.260697
9.0,9,1618.530554
0.0,6,1618.748719
10.0,10,1619.026783
10.0,10,1619.480818
0.0,6,1619.736019
-1.0,5,1619.884745
8.0,8,1620.138256
9.0,9,1620.33136
-1.0,5,1620.488476
0.0,6,1620.614528
9.0,9,1620.872156
9.0,9,1621.066753
10.0,10,1621.24927
10.0,10,1621.66014
-1.0,5,1621.866546
-0.841249,5,1622.00218
-1.0,5,1622.178822
-2.0,4,1622.316474
10.0,10,1622.581044
0.0,6,1622.820008
9.0,9,1622.993283
10.0,10,1623.347013
10.0,10,1623.629614
10.0,10,1623.972143
0.0,6,1624.135513
0.0,6,1624.281254
9.0,9,1624.62833
10.0,10,1625.047107
10.0,10,1625.302785
0.0,6,1625.55554
1.0,6,1625.7113
9.0,9,1626.015239
8.0,8,1626.229091
9.0,9,1626.525976
-2.0,4,1626.712719
8.0,8,1626.924353
10.0,10,1627.137425
0.0,5,1627.290889
9.0,9,1627.564943
-0.57992,5,1627.783645
0.0,6,1627.965452
0.0,6,1628.098828
8.0,8,1628.299501
0.0,6,1628.47818
9.0,9,1628.700483
10.0,10,1629.128098
0.0,6,1629.318313
-1.0,5,1629.520878
-1.299552,4,1629.641843
9.0,9,1629.954476
9.0,9,1630.184008
9.0,9,1630.407852
-5.0,1,1630.443442
0.0,6,1630.603618
0.0,6,1630.802348
1.0,7,1631.078821
10.0,10,1631.511869
-0.299923,5,1631.632976
0.0,6,1631.817418
9.0,9,1632.07178
0.0,6,1632.246929
10.0,10,1632.584203
-2.0,4,1632.725013
9.0,9,1632.988987
-1.0,5,1633.236357
-1.0,5,1633.535893
9.0,9,1633.858709
9.0,9,1634.121235
8.0,8,1634.278894
10.0,10,1634.559737
0.0,6,1634.751116
9.0,9,1634.953289
9.0,9,1635.19604
0.0,6,1635.352174
10.0,10,1635.660387
8.0,8,1635.903542
9.0,9,1636.082347
-1.57953,4,1636.238691
-1.0,5,1636.329343
1.0,7,1636.662954
-4.0,2,1636.742699
8.618513,10,1636.941473
-1.0,5,1637.118053
0.0,6,1637.244133
0.0,6,1637.471478
0.158681,6,1637.649126
0.700013,6,1637.81316
-1.0,5,1638.02645
10.0,10,1638.278716
9.0,9,1638.565936
10.0,10,1638.966114
10.0,10,1639.282083
10.0,10,1639.569929
1.0,6,1639.742758
10.0,10,1640.081368
-1.0,5,1640.219928
0.0,5,1640.356164
-1.0,5,1640.553752
0.0,6,1640.670944
10.0,10,1640.853801
10.0,10,1641.295071
0.0,6,1641.507576
10.0,10,1641.845979
1.0,7,1642.059224
9.0,9,1642.26287
0.0,6,1642.447368
0.0,6,1642.667496
-1.0,5,1642.843073
10.0,10,1643.055787
0.0,6,1643.289755
10.0,10,1643.64086
