#{"t_start": 1753290495.435851, "env_id": "intersection-v0"}
r,l,t
0.700013,6,1394.962436
-0.841249,5,1395.135878
9.0,9,1395.366914
8.0,8,1395.583936
0.0,6,1395.72021
-0.841249,5,1395.855356
8.615844,10,1396.128236
7.633114,9,1396.475189
9.0,9,1396.64103
-1.0,5,1396.778444
9.0,9,1397.018716
-2.208147,5,1397.219926
1.0,7,1397.433059
8.0,8,1397.711193
-1.0,5,1397.899925
9.0,9,1398.086537
10.0,10,1398.392182
0.0,6,1398.553995
0.0,6,1398.811155
-1.0,5,1398.952731
9.0,9,1399.292793
0.0,6,1399.429397
9.0,9,1399.728392
-1.366575,6,1399.92271
9.0,9,1400.202345
0.0,6,1400.396516
0.0,6,1400.682811
0.0,6,1400.951356
8.0,8,1401.238362
0.0,6,1401.506595
-2.577249,3,1401.615464
10.0,10,1401.929218
9.0,9,1402.17826
0.420014,6,1402.324116
-1.675491,5,1402.463422
9.0,9,1402.708776
0.0,6,1402.929747
9.0,9,1403.26133
0.0,6,1403.436903
9.0,9,1403.685827
10.0,10,1403.97042
-1.0,5,1404.1637
-1.0,5,1404.343859
-2.0,4,1404.436714
9.0,9,1404.714582
0.0,6,1404.909262
-2.523997,7,1405.195671
8.0,8,1405.579825
-1.0,5,1405.758532
-1.0,5,1405.952969
0.0,6,1406.194169
-1.0,5,1406.360441
-1.0,5,1406.573962
0.0,6,1406.696326
-1.372771,6,1406.905556
0.0,6,1407.111584
2.42,8,1407.436775
10.0,10,1407.710467
-1.0,5,1407.82258
9.0,9,1408.069545
0.0,6,1408.223191
0.0,5,1408.356553
9.0,9,1408.629
0.0,6,1408.841961
9.0,9,1409.122621
8.0,8,1409.32917
10.0,10,1409.567471
10.0,10,1409.931798
10.0,10,1410.216818
0.0,6,1410.443318
-2.370348,5,1410.627916
8.616025,10,1410.855225
9.0,9,1411.125181
9.0,10,1411.374561
0.0,6,1411.579151
0.0,6,1411.719755
10.0,10,1412.149172
1.0,7,1412.452529
-1.0,5,1412.650286
9.0,9,1412.92394
0.0,6,1413.084917
8.616025,10,1413.318223
-1.0,4,1413.465466
9.0,9,1413.806009
0.0,6,1414.029791
10.0,10,1414.322558
-1.0,5,1414.449637
-1.0,5,1414.608333
9.0,9,1414.868795
9.0,9,1415.167583
9.0,9,1415.464292
9.0,9,1415.662963
9.0,9,1415.980394
-1.0,6,1416.191017
-3.0,3,1416.26554
-2.0,3,1416.354538
-1.0,7,1416.730229
0.0,6,1416.832254
-1.0,5,1416.985089
0.0,6,1417.204017
10.0,10,1417.459093
-1.318719,6,1417.682554
8.0,8,1417.976391
10.0,10,1418.504053
10.0,10,1418.92178
9.0,9,1419.07272
7.616072,9,1419.262285
9.0,9,1419.548985
10.0,10,1419.930755
9.0,9,1420.20805
9.0,9,1420.418145
10.0,10,1420.69127
8.0,8,1420.901322
0.0,6,1421.090427
-2.634284,4,1421.201574
10.0,10,1421.52766
8.0,8,1421.761623
0.0,6,1422.038534
8.0,8,1422.362275
-1.0,5,1422.509771
0.0,6,1422.702582
9.0,9,1422.986332
9.0,9,1423.317651
9.0,9,1423.611367
9.0,9,1423.965845
9.0,9,1424.304148
8.0,8,1424.495559
0.0,6,1424.709448
0.0,6,1424.810899
10.0,10,1425.184729
1.0,7,1425.283466
10.0,10,1425.653231
9.0,9,1425.879529
9.0,9,1426.147215
10.0,10,1426.450908
0.0,5,1426.648078
9.0,9,1426.902164
7.616072,9,1427.154168
9.0,9,1427.342863
9.0,9,1427.568478
10.0,10,1427.900615
-1.0,5,1428.058637
-2.0,4,1428.218765
9.0,9,1428.559227
-5.0,1,1428.628945
9.0,9,1428.891921
9.0,9,1429.126163
8.0,8,1429.339101
-1.0,5,1429.47355
-1.0,5,1429.573521
9.0,9,1429.802811
-1.0,6,1429.896329
8.0,8,1430.166715
9.0,9,1430.430299
-1.0,5,1430.58767
-2.0,4,1430.756523
9.0,9,1430.97241
-0.841249,5,1431.142197
-1.0,5,1431.285846
9.0,9,1431.525225
9.0,9,1431.87564
-1.0,5,1431.991302
-1.318719,6,1432.185551
9.0,9,1432.435655
-1.0,5,1432.545762
9.0,9,1432.877528
0.0,6,1433.035755
9.0,9,1433.23857
10.0,10,1433.465805
8.0,8,1433.677562
0.0,6,1433.841028
10.0,10,1434.015505
-1.0,4,1434.107471
9.0,9,1434.416041
-0.299923,5,1434.600581
0.0,6,1434.767431
9.0,9,1435.209502
9.0,9,1435.499248
0.0,6,1435.700033
7.626732,9,1436.102403
-2.318366,5,1436.28444
-1.0,5,1436.389689
9.0,9,1436.662696
-0.57992,5,1436.820786
0.420014,6,1437.025771
-0.299923,5,1439.16508
0.0,6,1439.332851
8.681208,10,1439.521592
-1.0,5,1439.713998
0.0,6,1439.880264
-1.0,5,1440.037569
10.0,10,1440.420997
1.0,6,1440.594855
-0.841249,5,1440.780309
8.0,8,1441.097386
9.0,9,1441.382592
0.0,6,1441.527957
10.0,10,1441.89271
-2.0,4,1441.989667
-2.0,5,1442.153009
-1.299552,4,1442.316249
8.0,8,1442.585035
-1.0,5,1442.74107
9.0,9,1443.14262
2.0,8,1443.353231
0.0,6,1443.550008
10.0,10,1443.840088
10.0,10,1444.112378
9.615599,11,1444.391881
9.0,9,1444.765741
-1.0,5,1444.90931
0.0,6,1445.080633
0.0,5,1445.218794
10.0,10,1445.415539
-1.0,5,1445.63109
9.0,9,1445.839575
8.633113,10,1446.068828
9.0,9,1446.309358
0.0,6,1446.570513
9.0,9,1446.982418
9.0,9,1447.293563
8.235919,11,1447.671151
1.0,7,1447.912783
9.0,9,1448.173133
10.0,10,1448.498424
0.0,5,1448.716359
0.0,6,1448.864421
-1.57953,4,1449.008878
9.0,9,1449.278258
-0.381164,7,1449.51959
-0.57992,5,1449.692566
0.0,6,1449.921971
0.0,6,1450.09276
8.618513,10,1450.326455
-1.0,5,1450.507245
-1.57953,4,1450.632355
-1.0,5,1450.808201
0.0,6,1450.994777
8.0,8,1451.363224
10.0,10,1451.629877
0.0,6,1451.775436
9.0,9,1452.105355
-1.372771,6,1452.265262
9.0,9,1452.55947
0.0,5,1452.728205
0.700013,6,1452.891526
8.0,8,1453.024687
9.0,9,1453.279276
0.0,6,1453.478281
10.0,10,1453.820839
-3.0,3,1453.927679
-1.0,5,1454.078834
9.0,9,1454.254145
9.0,9,1454.482619
10.0,10,1454.775091
10.0,10,1455.120881
1.0,7,1455.329763
-1.299552,4,1455.528181
0.0,6,1455.728886
-1.0,5,1455.89321
-1.0,5,1456.054803
-2.365057,4,1456.1569
-2.0,4,1456.316254
10.0,10,1456.666659
0.0,6,1456.883616
2.0,8,1457.302389
-1.0,5,1457.408051
0.0,6,1457.611
0.700013,6,1457.802174
9.0,9,1458.032255
10.0,10,1458.311048
0.0,6,1458.464261
0.0,5,1458.640701
-1.0,5,1458.748883
8.0,8,1458.907513
9.0,9,1459.167888
9.0,9,1459.53511
0.0,6,1459.637519
-0.57992,5,1459.832977
7.616072,9,1460.034452
0.0,5,1460.208025
0.0,5,1460.379242
1.0,6,1460.624023
-1.0,5,1460.787032
8.0,8,1461.016931
9.0,9,1461.314551
1.0,7,1461.585732
-1.318719,6,1461.726046
9.0,9,1461.913813
10.0,10,1462.27065
-1.366575,6,1462.420545
0.0,6,1462.618046
0.0,6,1462.790442
-0.841249,5,1463.052325
-1.0,5,1463.20961
-1.0,5,1463.316764
-2.0,4,1463.4178
-1.366575,6,1463.570699
9.0,9,1463.894367
-1.0,5,1464.030827
9.0,9,1464.331342
-0.57992,5,1464.495242
10.0,10,1464.777668
-1.0,5,1465.006746
-2.0,4,1465.195297
9.0,9,1465.529607
0.0,6,1465.704902
-2.29738,3,1465.815457
10.0,10,1466.012145
9.0,9,1466.220164
-1.0,5,1466.386127
9.0,9,1466.613117
0.0,6,1466.866756
10.0,10,1467.115246
9.0,9,1467.445792
-1.0,5,1467.580727
9.0,9,1467.87388
9.0,9,1468.040034
9.0,9,1468.253028
-1.0,5,1468.387737
0.0,6,1468.575668
9.0,10,1469.072425
9.0,9,1469.393834
9.0,9,1469.64419
8.681208,10,1469.958783
9.0,9,1470.157175
10.0,10,1470.366844
9.0,9,1470.661841
0.420014,6,1470.904675
9.0,9,1471.218874
-1.0,5,1471.383347
0.0,6,1471.585251
9.0,9,1471.848759
0.0,5,1472.008681
0.0,5,1472.140326
1.0,6,1472.386319
-0.57992,5,1472.555181
-1.379585,6,1472.791389
1.0,7,1473.094775
0.0,6,1473.37017
-1.0,5,1473.56561
9.0,9,1473.788592
-1.0,5,1473.968152
9.0,9,1474.341195
9.0,9,1474.560185
9.0,9,1474.755542
1.0,6,1474.885595
0.0,6,1475.112079
10.0,10,1475.429312
-1.0,4,1475.567322
-2.365057,5,1475.707867
8.0,8,1475.89527
-0.675908,6,1476.027596
8.0,8,1476.309637
8.633113,10,1476.618267
9.0,9,1476.972584
-1.0,5,1477.222596
0.0,6,1477.453996
-1.0,5,1477.635733
-0.57992,5,1477.762207
9.0,9,1478.03994
10.0,10,1478.379824
-1.0,5,1478.527661
-1.0,5,1478.673852
7.681208,9,1478.986628
9.0,9,1479.242902
9.0,9,1479.663981
9.0,9,1479.905367
-5.0,1,1479.9804
0.700013,6,1480.162612
-1.0,5,1480.320692
9.0,9,1480.586023
9.0,9,1480.91068
0.0,6,1481.084776
9.0,9,1481.401481
9.0,9,1481.69628
9.0,9,1481.92335
-1.299552,4,1482.063757
-1.0,5,1482.19184
8.615645,10,1482.462487
0.420014,6,1482.711935
9.0,9,1482.984177
7.633114,9,1483.27525
8.0,8,1483.555696
-1.0,5,1483.744997
1.0,7,1483.950743
9.0,9,1484.20037
10.0,10,1484.584644
0.0,6,1484.782167
8.633113,10,1485.141167
0.0,6,1485.297302
10.0,10,1485.687354
-0.841249,5,1485.881772
-1.0,4,1486.021387
9.0,9,1486.45241
0.420014,6,1486.663087
9.0,9,1486.987025
-1.0,5,1487.186993
9.62673,11,1487.454829
-1.0,5,1487.617855
10.0,10,1487.929038
9.0,9,1488.22042
0.0,6,1488.417821
10.0,10,1488.774707
-1.222746,6,1489.033611
0.0,6,1489.182888
9.0,9,1489.370892
-1.0,5,1489.533658
10.0,10,1489.712655
-1.0,5,1489.877476
9.0,9,1490.166539
9.0,9,1490.344631
0.0,6,1490.547559
10.0,10,1490.966592
-1.0,5,1491.194486
8.615844,10,1491.544756
-1.666651,5,1491.662409
-1.0,5,1491.904976
-2.0,3,1492.005005
7.0,8,1492.275957
-2.0,4,1492.418145
-2.0,4,1492.553722
-0.57992,5,1492.750513
0.0,6,1492.975098
-1.0,5,1493.106164
-2.0,4,1493.190355
9.0,9,1493.478068
0.0,6,1493.644236
-1.0,5,1493.802503
0.158681,6,1494.004094
10.0,10,1494.289072
-1.84084,4,1494.423515
0.158681,6,1494.62151
8.0,8,1494.956554
8.615844,10,1495.172552
-1.0,5,1495.319751
9.0,9,1495.564342
0.0,6,1495.750076
9.0,9,1496.082175
0.0,7,1496.304469
10.0,10,1496.435491
9.0,9,1496.774318
0.0,5,1496.91264
9.0,9,1497.230747
10.0,10,1497.49141
-0.841249,5,1497.680322
9.0,9,1497.950927
10.0,10,1498.274884
1.0,7,1498.490459
0.0,6,1498.64741
8.0,8,1498.986101
0.0,6,1499.147914
-1.0,5,1499.362331
9.0,9,1499.624879
-1.0,5,1499.796805
0.0,6,1500.060515
-5.0,1,1500.112283
8.297272,11,1500.34491
10.0,10,1500.53942
-1.0,5,1500.755742
0.0,6,1500.993293
9.0,9,1501.178988
-2.0,5,1501.417103
9.0,9,1501.754657
0.700013,6,1501.891439
-2.0,4,1502.050526
7.617435,9,1502.394161
10.0,10,1502.791872
9.0,9,1502.990831
9.0,9,1503.324762
0.0,6,1503.519198
-1.57953,4,1503.660009
-1.366575,6,1503.871299
9.0,9,1504.195569
-1.0,5,1504.374275
0.0,6,1504.540017
8.0,8,1504.761888
8.0,8,1504.989174
-1.0,5,1505.186155
10.0,10,1505.367206
-1.0,5,1505.530567
0.0,6,1505.651034
-1.0,5,1505.790599
-1.0,5,1505.953864
10.0,10,1506.175254
9.0,9,1506.422777
-1.84084,4,1506.562044
-1.0,4,1506.672547
0.0,5,1506.781648
8.0,8,1507.103936
9.0,9,1507.407799
8.616025,10,1507.668934
-2.0,4,1507.823099
9.0,9,1508.052974
9.0,9,1508.217187
9.681208,11,1508.662578
-1.84084,4,1508.820636
0.0,6,1508.974863
7.615917,9,1509.23111
-1.299552,4,1509.377867
0.0,6,1509.516166
0.0,6,1509.715968
7.616072,9,1509.990641
0.0,6,1510.139091
9.0,9,1510.377271
8.0,8,1510.617459
-1.0,5,1510.708837
-1.0,6,1510.852586
-1.57953,4,1510.957683
10.0,10,1511.308218
10.0,10,1511.537285
-2.0,4,1511.675939
-5.0,1,1511.727158
10.0,10,1512.061518
9.0,9,1512.422542
-5.0,1,1512.496263
10.0,10,1512.874015
-3.0,3,1512.979706
9.0,9,1513.283523
9.0,9,1513.583707
10.0,10,1513.963749
0.0,6,1514.138091
0.158681,6,1514.350423
-0.57992,5,1514.502462
0.0,6,1514.660995
0.0,6,1514.885247
-1.0,5,1515.055294
9.0,9,1515.34719
9.0,9,1515.564644
0.0,6,1515.744479
5.0,6,1515.955787
0.158681,6,1516.11258
-1.366575,6,1516.374103
10.0,10,1516.668297
8.0,8,1516.909614
7.633114,9,1517.243197
-2.0,4,1517.372052
0.0,6,1517.535974
9.0,9,1517.710405
0.0,6,1517.869439
1.0,7,1518.071179
10.0,10,1518.307186
9.0,9,1518.590957
10.0,10,1518.889484
-0.299923,5,1519.066895
0.0,6,1519.213033
0.0,6,1519.403041
0.0,6,1519.557598
10.0,10,1519.898433
10.0,10,1520.217359
-1.0,5,1520.359937
0.0,5,1520.482115
10.0,10,1520.846213
-1.372771,6,1521.030292
-0.57992,5,1521.214198
9.0,9,1521.62693
9.0,9,1521.926643
0.0,6,1522.055023
10.0,10,1522.496713
0.0,5,1522.635867
9.0,9,1523.012557
0.0,6,1523.178101
8.617423,10,1523.421277
-2.0,4,1523.535291
0.0,6,1523.712353
0.0,6,1523.863308
0.0,6,1523.983982
9.0,9,1524.345862
1.0,7,1524.597284
-1.0,5,1524.789577
0.420014,6,1524.955112
8.0,8,1525.185039
8.618513,10,1525.551744
0.0,6,1525.787231
10.0,10,1526.166543
-2.0,4,1526.264343
9.0,9,1526.625375
-1.0,5,1526.749895
9.0,9,1527.044355
-1.0,5,1527.158431
-0.841249,5,1527.350064
10.0,10,1527.592041
9.0,9,1527.866742
9.0,9,1528.185686
10.0,10,1528.536336
0.700013,6,1528.70365
0.0,6,1528.931109
0.0,6,1529.142001
9.0,9,1529.384264
0.0,6,1529.548461
8.0,8,1529.763117
6.616343,8,1530.044797
0.0,6,1530.235141
8.0,8,1530.461946
0.0,6,1530.593132
-1.84084,4,1530.723288
0.0,5,1530.91585
9.0,9,1531.218835
10.0,10,1531.544226
0.0,6,1531.778082
9.0,9,1532.046906
9.0,9,1532.220846
10.0,10,1532.604435
-1.0,5,1532.801403
9.0,9,1533.030895
-2.0,4,1533.197987
10.0,10,1533.534048
-1.0,5,1533.665139
-1.0,5,1533.891145
0.420014,6,1534.031883
9.0,9,1534.412457
9.0,9,1534.726464
8.0,8,1535.051117
9.0,9,1535.395504
-1.0,5,1535.53535
0.0,6,1535.725674
0.0,6,1535.91569
1.0,7,1536.12269
9.0,9,1536.404622
0.0,5,1536.538682
10.0,10,1536.826494
0.0,6,1536.965614
11.0,11,1537.224928
8.62673,10,1537.450529
9.0,9,1537.614046
-1.0,5,1537.766899
9.0,9,1537.984273
-1.0,4,1538.134343
9.0,9,1538.344453
0.0,6,1538.527993
10.0,10,1538.83234
9.0,9,1539.190708
8.243919,11,1539.552684
8.0,8,1539.804866
0.0,6,1539.976388
9.0,9,1540.270323
9.0,9,1540.608637
-0.381164,6,1540.757758
7.633114,9,1540.985305
-1.0,5,1541.141374
4.0,5,1541.301425
0.0,6,1541.451565
10.0,10,1541.813351
9.0,9,1542.241447
9.0,9,1542.587317
-0.299923,5,1542.843163
10.0,10,1543.108079
10.0,10,1543.35973
-1.0,5,1543.595992
9.0,9,1543.885636
-1.0,5,1544.009028
0.0,6,1544.189512
0.0,5,1544.327146
0.0,6,1544.46956
0.0,5,1544.637132
0.0,6,1544.872349
9.0,9,1545.120033
8.0,8,1545.247014
-1.0,5,1545.370843
9.0,9,1545.651835
-3.0,3,1545.763089
9.0,9,1545.919173
10.0,10,1546.200593
-0.841249,5,1546.343117
9.0,9,1546.531652
0.0,5,1546.699697
2.0,8,1546.978768
9.0,9,1547.296703
9.0,9,1547.53483
8.0,8,1547.768537
9.0,9,1548.003097
0.0,6,1548.168964
0.0,6,1548.330706
0.0,6,1548.495446
-1.0,5,1548.636461
0.0,6,1548.919738
10.0,10,1549.377267
9.0,9,1549.714281
9.0,9,1549.990825
8.0,8,1550.284156
1.0,7,1550.494722
-3.0,3,1550.604429
2.0,8,1550.920165
-0.299923,5,1551.058805
0.0,6,1551.251733
0.0,6,1551.507276
9.0,9,1551.682446
10.0,10,1552.085661
9.0,9,1552.329678
-0.366834,7,1552.622592
9.0,9,1552.831599
-0.299923,5,1553.070202
9.0,9,1553.521303
0.0,6,1553.692869
9.0,9,1554.055341
8.353106,11,1554.559425
0.626744,8,1554.761255
10.0,10,1555.1238
0.0,6,1555.26
0.0,6,1555.454715
9.0,9,1555.713025
0.0,5,1555.841799
9.0,9,1556.095839
9.0,9,1556.433606
0.0,6,1556.654813
0.0,6,1556.845836
8.62673,10,1557.199009
-0.299923,5,1557.404177
9.0,9,1557.690151
0.0,6,1557.866382
-0.841249,5,1558.066841
-2.673051,4,1558.264502
-1.0,5,1558.518335
1.158669,7,1558.655021
9.0,9,1558.985396
9.0,9,1559.224103
9.0,9,1559.544035
0.0,6,1559.706816
9.0,9,1559.965092
-1.372771,6,1560.178434
0.0,6,1560.393256
0.0,6,1560.604193
-1.0,5,1560.823092
-2.577249,3,1560.959213
9.0,9,1561.178808
-1.0,5,1561.332866
8.0,8,1561.583107
10.0,10,1561.849254
0.0,5,1561.980403
9.0,9,1562.236527
9.0,9,1562.421409
0.0,6,1562.536139
2.0,8,1562.903527
-1.697431,7,1563.116178
10.0,10,1563.43596
9.0,9,1563.715127
8.0,8,1564.019373
9.0,9,1564.347176
9.0,9,1564.630268
10.0,10,1564.969767
-1.57953,4,1565.091216
8.0,8,1565.364878
-1.0,5,1565.50413
9.0,9,1565.806368
10.0,10,1566.095568
0.0,5,1566.209395
9.0,9,1566.53819
8.0,8,1566.854792
10.0,10,1567.139418
0.0,6,1567.38357
-0.299923,5,1567.60594
-1.0,5,1567.776387
10.0,10,1568.083896
2.0,8,1568.32314
-1.0,5,1568.482373
8.0,8,1568.734885
9.0,9,1568.956744
8.552042,11,1569.297575
10.0,10,1569.615441
9.0,9,1569.812587
9.0,9,1570.087965
0.0,5,1570.254406
-2.0,4,1570.323632
0.0,5,1570.476036
0.158681,6,1570.604206
8.0,8,1571.022155
1.0,6,1571.227511
-1.84084,4,1571.384241
-0.382068,7,1571.584586
-1.318719,6,1571.748473
0.0,5,1571.865437
10.0,10,1572.240254
-1.0,5,1572.437161
9.0,9,1572.655886
8.0,8,1572.898569
10.0,10,1573.28146
0.0,6,1573.500796
-2.0,5,1573.6376
-1.0,5,1573.795789
2.0,8,1573.990878
11.0,11,1574.401274
-1.0,5,1574.568071
-1.299552,4,1574.67555
-2.0,4,1574.846537
-2.0,4,1574.979038
9.0,9,1575.284878
-1.0,5,1575.44006
9.0,9,1575.783114
8.0,8,1576.038457
-1.0,5,1576.181453
0.0,6,1576.366166
10.0,10,1576.658869
0.420014,6,1576.819237
-1.0,5,1576.970745
9.0,9,1577.236338
7.615917,9,1577.421454
8.681208,10,1577.711733
9.0,9,1577.901147
10.0,10,1578.245985
-2.0,4,1578.393768
9.0,9,1578.648993
-0.57992,5,1578.85678
10.0,10,1579.149755
-0.299923,5,1579.283702
0.0,6,1579.505036
10.0,10,1579.899665
10.0,10,1580.186259
-0.841249,5,1580.370044
10.0,10,1580.70634
10.0,10,1580.918314
10.0,10,1581.209417
-0.841249,5,1581.47305
0.0,5,1581.60708
-2.0,4,1581.724481
9.0,9,1581.901034
0.0,6,1582.111697
8.633113,10,1582.386322
9.0,9,1582.681404
-1.0,5,1582.866076
0.0,5,1583.004904
0.0,5,1583.149046
0.0,6,1583.306559
9.0,9,1583.567738
9.0,9,1583.823662
9.0,9,1584.204927
-1.0,5,1584.366245
0.0,6,1584.547957
1.0,7,1584.738219
-1.0,5,1584.889776
9.0,9,1585.230362
-2.0,4,1585.334213
0.0,6,1585.548694
1.0,7,1585.752507
0.0,6,1585.871108
-1.0,5,1586.044764
0.0,6,1586.196304
9.0,9,1586.427162
0.0,6,1586.627207
8.0,8,1586.896508
0.0,6,1587.052263
9.615599,11,1587.270193
-1.0,5,1587.462693
1.0,7,1587.665864
-3.0,3,1587.798895
-2.29738,3,1587.909501
9.0,9,1588.331587
-1.0,5,1588.489991
10.0,10,1588.797352
-2.0,4,1588.951534
-0.57992,5,1589.103623
9.0,9,1589.35157
0.0,6,1589.481588
0.0,6,1589.684785
-2.0,4,1589.872589
1.0,7,1590.06706
0.0,6,1590.206885
8.0,8,1590.452999
0.0,6,1590.719968
9.0,9,1590.907643
-1.0,5,1591.050481
10.0,10,1591.380008
-2.0,4,1591.549512
-1.0,5,1591.717729
-2.0,4,1591.85084
-0.681243,6,1592.002467
7.617435,9,1592.244159
9.0,9,1592.611514
-1.0,5,1592.848531
9.0,9,1593.179173
10.0,10,1593.531857
9.0,9,1593.815639
9.0,9,1594.203946
-2.0,4,1594.352594
9.0,9,1594.655379
9.0,9,1594.830444
9.0,9,1595.155348
9.0,9,1595.42535
0.0,6,1595.646797
9.0,9,1595.941138
0.0,6,1596.200066
-1.0,5,1596.377233
9.0,9,1596.641498
-1.84084,4,1596.800907
3.0,9,1597.069125
-2.0,4,1597.203692
-1.0,5,1597.349313
-2.577249,3,1597.488586
